YEAR,Month,Day,Hour,irradiance,temperature,dewpoint,specific humidity,wind speed,Electric Load (MW)
2021,11,18,22,0,22.52,20.18,14.77,3.18,42.4811
2021,11,18,23,0,22.06,20.05,14.65,3.09,23.7382
2021,11,19,0,0,21.66,19.89,14.53,3.04,28.6259
2021,11,19,1,0,21.33,19.75,14.4,2.95,29.0654
2021,11,19,2,0,21.08,19.63,14.28,2.96,27.7351
2021,11,19,3,0,20.87,19.53,14.22,3.07,25.8961
2021,11,19,4,0,20.69,19.44,14.1,3.11,23.7818
2021,11,19,5,0,20.53,19.33,14.04,3.15,29.2489
2021,11,19,6,8.25,20.4,19.23,13.92,3.13,34.7837
2021,11,19,7,35.51,20.59,19.24,13.92,3.23,63.632
2021,11,19,8,96.7,21.48,19.62,14.22,2.99,65.044
2021,11,19,9,181.66,23.35,20.37,14.95,2.93,69.2252
2021,11,19,10,262.31,25.33,21.01,15.56,2.71,68.6922
2021,11,19,11,314.44,26.92,21.35,15.93,2.36,71.5928
2021,11,19,12,379.96,28.18,21.48,16.05,2.06,67.6255
2021,11,19,13,297.05,29,21.55,16.11,1.75,60.8061
2021,11,19,14,222.21,29.23,21.51,16.11,1.59,68.8279
2021,11,19,15,116.88,28.89,21.41,15.99,1.45,76.3791
2021,11,19,16,39.87,28.04,21.58,16.17,1.22,72.9321
2021,11,19,17,5.33,26.43,21.79,16.36,1.12,80.6177
2021,11,19,18,0,25.39,21.6,16.17,1.66,76.8479
2021,11,19,19,0,24.64,21.55,16.11,2.27,64.3196
2021,11,19,20,0,24.08,21.46,15.99,2.31,54.9429
2021,11,19,21,0,23.61,21.39,15.93,2.02,52.475
2021,11,19,22,0,23.21,21.3,15.87,1.85,50.1406
2021,11,19,23,0,22.87,21.25,15.81,1.83,42.6501
2021,11,20,0,0,22.54,21.23,15.81,1.87,47.1666
2021,11,20,1,0,22.2,21.23,15.81,1.93,44.2535
2021,11,20,2,0,21.9,21.25,15.81,2.01,44.2233
2021,11,20,3,0,21.67,21.23,15.81,2.14,43.626
2021,11,20,4,0,21.48,21.19,15.75,2.26,42.1377
2021,11,20,5,0,21.33,21.12,15.69,2.26,48.4173
2021,11,20,6,8.38,21.23,21.04,15.56,2.22,59.84
2021,11,20,7,90.68,22.29,21.33,15.87,3.13,68.2116
2021,11,20,8,240.59,23.98,21.72,16.24,3.07,66.055
2021,11,20,9,402.49,26.79,21.64,16.17,2.79,65.7438
2021,11,20,10,554.01,29.13,21.51,16.05,2.3,77.3166
2021,11,20,11,583.24,30.65,21.43,15.93,1.73,82.5004
2021,11,20,12,517.73,31.8,21.19,15.75,1.24,74.5943
2021,11,20,13,488.24,32.52,20.83,15.44,1.16,78.3825
2021,11,20,14,373.7,32.78,20.5,15.14,1.51,73.597
2021,11,20,15,215.29,32.48,20.28,14.89,1.95,74.8898
2021,11,20,16,78.4,31.54,20.58,15.2,2.07,77.3562
2021,11,20,17,6.17,28.88,21.45,16.05,1.89,67.2998
2021,11,20,18,0,27.78,20.9,15.5,2.25,69.0424
2021,11,20,19,0,27.36,20.75,15.32,2.47,62.5904
2021,11,20,20,0,26.94,20.79,15.32,2.8,60.4573
2021,11,20,21,0,26.33,20.92,15.44,2.93,63.3895
2021,11,20,22,0,25.75,21,15.56,2.94,57.5273
2021,11,20,23,0,25.23,21,15.56,2.94,51.9444
2021,11,21,0,0,24.77,20.95,15.5,3.09,53.5193
2021,11,21,1,0,24.37,20.91,15.44,3.31,47.7499
2021,11,21,2,0,23.98,20.87,15.44,3.56,43.8742
2021,11,21,3,0,23.58,20.82,15.38,3.79,44.2627
2021,11,21,4,0,23.16,20.76,15.32,3.92,42.1002
2021,11,21,5,0,22.8,20.66,15.2,3.95,45.5132
2021,11,21,6,7.43,22.48,20.55,15.08,3.96,47.1526
2021,11,21,7,79.38,23.12,20.33,14.89,4.49,61.9448
2021,11,21,8,212.05,25.06,19.76,14.34,4.65,58.3269
2021,11,21,9,364.5,27.44,19.98,14.59,4.81,56.6026
2021,11,21,10,474.16,29.69,20.91,15.44,4.32,61.3454
2021,11,21,11,537.2,31.23,21.44,15.93,3.46,60.0109
2021,11,21,12,609.14,32.27,21.62,16.11,2.75,52.573
2021,11,21,13,505.16,32.98,21.56,16.11,2.49,56.116
2021,11,21,14,411.16,33.1,21.36,15.93,2.68,55.182
2021,11,21,15,246.61,32.53,21.12,15.69,2.98,53.7398
2021,11,21,16,79.73,31.4,21.31,15.87,2.89,49.4204
2021,11,21,17,6.38,29.24,21.65,16.17,2.09,56.6984
2021,11,21,18,0,28.08,21.21,15.75,2.33,57.9299
2021,11,21,19,0,27.46,21.1,15.62,2.51,54.658
2021,11,21,20,0,26.82,21.13,15.62,2.6,51.9134
2021,11,21,21,0,26.19,21.22,15.69,2.62,50.4742
2021,11,21,22,0,25.56,21.26,15.75,2.6,44.5184
2021,11,21,23,0,24.98,21.21,15.69,2.6,43.624
2021,11,22,0,0,24.44,21.08,15.56,2.58,46.6128
2021,11,22,1,0,23.98,20.9,15.44,2.7,45.0277
2021,11,22,2,0,23.53,20.76,15.26,2.76,42.5559
2021,11,22,3,0,22.98,20.65,15.2,2.62,41.6254
2021,11,22,4,0,22.48,20.55,15.08,2.58,39.9321
2021,11,22,5,0,22.08,20.44,14.95,2.71,38.781
2021,11,22,6,7.78,21.77,20.33,14.89,2.87,44.7683
2021,11,22,7,85.25,22.51,20.23,14.77,3.54,57.0404
2021,11,22,8,237.99,25.07,20.35,14.89,3.21,46.1541
2021,11,22,9,366.3,28.76,20.94,15.44,3.22,42.4318
2021,11,22,10,480.41,31.01,21.25,15.75,2.53,47.4282
2021,11,22,11,548.07,32.37,21.24,15.75,2.03,53.2862
2021,11,22,12,668.6,33.37,21.04,15.56,1.97,58.1318
2021,11,22,13,588.88,33.95,20.67,15.2,2.29,52.7778
2021,11,22,14,449.15,33.98,20.17,14.77,2.55,52.8672
2021,11,22,15,273.02,33.58,19.62,14.28,2.62,45.7812
2021,11,22,16,101.55,32.44,19.69,14.34,2.27,49.4979
2021,11,22,17,7.07,29.6,20.55,15.14,1.83,53.2386
2021,11,22,18,0,28.19,19.7,14.34,2.02,54.0759
2021,11,22,19,0,27.29,19.14,13.85,2.12,54.8091
2021,11,22,20,0,26.45,18.73,13.49,2.2,57.77
2021,11,22,21,0,25.5,18.2,13.06,2.32,52.2348
2021,11,22,22,0,24.6,17.77,12.7,2.41,44.2392
2021,11,22,23,0,23.77,17.36,12.33,2.46,40.2121
2021,11,23,0,0,23.04,16.94,12.02,2.49,38.4681
2021,11,23,1,0,22.37,16.54,11.72,2.49,35.4171
2021,11,23,2,0,21.73,16.21,11.47,2.45,34.0729
2021,11,23,3,0,21.13,15.99,11.35,2.38,30.6603
2021,11,23,4,0,20.65,15.87,11.23,2.27,31.9034
2021,11,23,5,0,20.32,15.84,11.23,2.06,29.3727
2021,11,23,6,10.39,20.18,16.01,11.29,1.81,39.6672
2021,11,23,7,140.61,21.98,16.78,11.9,1.72,50.3391
2021,11,23,8,339.26,24.49,17.3,12.33,1.65,46.2801
2021,11,23,9,521.19,28.97,16.48,11.66,0.54,54.9641
2021,11,23,10,654.27,31.82,15.83,11.23,1.45,63.4331
2021,11,23,11,718.77,32.99,15.53,10.99,2.37,63.8464
2021,11,23,12,714.97,33.8,15.12,10.74,2.93,63.4225
2021,11,23,13,646.27,34.23,14.56,10.38,3.28,61.9128
2021,11,23,14,509.76,34.21,13.94,9.95,3.42,51.1602
2021,11,23,15,322.35,33.56,13.52,9.7,3.41,53.3095
2021,11,23,16,119.04,31.8,14.55,10.44,2.69,51.599
2021,11,23,17,7.55,27.49,15.74,11.23,2.56,55.9247
2021,11,23,18,0,25.46,14.04,10.01,2.95,58.2924
2021,11,23,19,0,24.18,12.74,9.22,3.1,59.2755
2021,11,23,20,0,22.98,11.48,8.42,3.16,55.0329
2021,11,23,21,0,21.94,10.49,7.87,3.16,53.751
2021,11,23,22,0,21.05,9.94,7.57,3.09,44.3183
2021,11,23,23,0,20.27,9.65,7.45,2.96,39.5751
2021,11,24,0,0,19.65,9.4,7.32,2.76,29.4527
2021,11,24,1,0,19.21,9.08,7.2,2.52,41.9128
2021,11,24,2,0,18.84,8.71,7.02,2.33,27.9849
2021,11,24,3,0,18.44,8.29,6.84,2.21,24.1145
2021,11,24,4,0,18.06,7.94,6.65,2.11,22.0864
2021,11,24,5,0,17.69,7.68,6.53,2.01,25.9752
2021,11,24,6,10.25,17.3,7.54,6.47,1.96,30.9127
2021,11,24,7,145.39,18.87,9.01,7.14,1.77,43.8569
2021,11,24,8,352.77,21.78,7.51,6.41,1.94,42.0263
2021,11,24,9,538.97,25.41,7.36,6.35,1.63,53.5099
2021,11,24,10,674.16,29.51,7.82,6.59,1.14,68.3118
2021,11,24,11,610.53,31.33,8.73,7.02,1.13,71.8114
2021,11,24,12,606.86,32.33,8.76,7.08,1.38,63.1841
2021,11,24,13,554.74,32.91,8.54,6.96,1.44,60.526
2021,11,24,14,449.37,32.98,8.12,6.77,1.51,59.2749
2021,11,24,15,355.58,32.37,8.02,6.71,1.69,57.4708
2021,11,24,16,134.78,30.56,10.8,8.12,1.51,62.717
2021,11,24,17,8.01,26.87,11.93,8.73,1.88,57.1239
2021,11,24,18,0,24.96,10.27,7.75,2.23,66.7756
2021,11,24,19,0,23.58,9.88,7.57,2.44,57.0315
2021,11,24,20,0,22.38,9.51,7.39,2.57,46.5977
2021,11,24,21,0,21.29,9.19,7.2,2.63,47.8325
2021,11,24,22,0,20.33,8.97,7.08,2.64,39.6244
2021,11,24,23,0,19.51,8.69,6.96,2.6,30.6082
2021,11,25,0,0,18.88,8.4,6.84,2.49,34.2327
2021,11,25,1,0,18.38,8.09,6.71,2.36,35.813
2021,11,25,2,0,17.93,7.85,6.59,2.23,35.3088
2021,11,25,3,0,17.47,7.66,6.53,2.17,30.1871
2021,11,25,4,0,17,7.55,6.47,2.16,24.2481
2021,11,25,5,0,16.52,7.51,6.41,2.18,27.0261
2021,11,25,6,10.26,16.03,7.56,6.47,2.2,34.3501
2021,11,25,7,152.64,17.9,9.24,7.2,2,47.7318
2021,11,25,8,366,21.07,8.83,7.02,2.4,42.6668
2021,11,25,9,551.66,24.92,9.13,7.2,2.24,52.4263
2021,11,25,10,682.4,29.15,7.58,6.47,2.64,111.0612
2021,11,25,11,750.02,30.87,7.48,6.41,2.43,108.4845
2021,11,25,12,752.34,32.01,7.3,6.35,2.26,90.5914
2021,11,25,13,682.55,32.71,6.85,6.16,2.07,100.9331
2021,11,25,14,537.89,32.9,6.53,6.04,1.82,99.1475
2021,11,25,15,344.75,32.44,6.83,6.16,1.51,87.2584
2021,11,25,16,129.36,31.05,9.94,7.69,0.96,97.8181
2021,11,25,17,7.84,29.39,8.82,7.08,0.59,111.4251
2021,11,25,18,0,28.4,7.51,6.41,0.55,98.0684
2021,11,25,19,0,27.44,7.4,6.41,0.68,95.805
2021,11,25,20,0,26.54,7.48,6.41,0.63,54.2138
2021,11,25,21,0,25.63,7.64,6.47,0.47,54.6726
2021,11,25,22,0,24.52,7.66,6.47,0.62,42.0129
2021,11,25,23,0,22.87,8.16,6.71,1,38.3286
2021,11,26,0,0,21.12,9.05,7.14,1.44,26.7956
2021,11,26,1,0,19.58,9.66,7.45,1.9,28.0431
2021,11,26,2,0,18.03,10.46,7.87,2.35,31.1907
2021,11,26,3,0,16.99,11.47,8.42,2.66,28.9085
2021,11,26,4,0,16.38,12.4,8.97,2.77,28.8386
2021,11,26,5,0,15.93,13.12,9.4,2.83,31.6034
2021,11,26,6,9.66,15.54,13.56,9.64,2.9,38.6077
2021,11,26,7,149.69,17.51,13.94,9.89,3.88,49.9088
2021,11,26,8,365.62,20.33,14.25,10.07,3.35,41.1268
2021,11,26,9,550.98,24.55,14.35,10.13,2.45,48.8191
2021,11,26,10,684.17,29.16,12.55,9.03,2.21,55.9607
2021,11,26,11,747.77,31.26,11.69,8.54,1.82,55.3673
2021,11,26,12,749.81,32.42,11.25,8.3,1.63,54.5193
2021,11,26,13,680.61,33.07,10.92,8.12,1.54,60.8051
2021,11,26,14,539.46,33.2,10.58,7.93,1.55,59.398
2021,11,26,15,348.77,32.68,10.57,7.93,1.53,58.0883
2021,11,26,16,132.16,31.12,13.28,9.58,1.19,58.3692
2021,11,26,17,7.9,28.4,13.01,9.4,1.26,63.2108
2021,11,26,18,0,27.03,12.15,8.85,1.41,63.6315
2021,11,26,19,0,26.11,12.24,8.85,1.54,57.6363
2021,11,26,20,0,25.08,12.47,8.97,1.59,47.9639
2021,11,26,21,0,24.18,12.54,9.03,1.56,49.0001
2021,11,26,22,0,23.17,12.61,9.03,1.41,50.1905
2021,11,26,23,0,22.56,12.73,9.16,1.21,27.9616
2021,11,27,0,0,21.76,13.01,9.34,1.12,27.3617
2021,11,27,1,0,20.65,13.32,9.52,1.28,26.7968
2021,11,27,2,0,19.47,13.65,9.7,1.6,29.0081
2021,11,27,3,0,18.23,14.01,9.95,1.9,29.9001
2021,11,27,4,0,17.22,14.4,10.19,2.14,27.4098
2021,11,27,5,0,16.48,14.8,10.44,2.31,26.7502
2021,11,27,6,9.3,15.92,15.14,10.68,2.41,35.7153
2021,11,27,7,147.67,17.82,15.55,10.99,3.13,45.003
2021,11,27,8,361.58,20.54,15.87,11.17,3.07,40.8573
2021,11,27,9,546.72,24.55,15.76,11.11,2.57,48.4743
2021,11,27,10,678.59,28.94,14.15,10.01,2.16,54.1568
2021,11,27,11,743.91,31.6,12.21,8.85,1.51,54.408
2021,11,27,12,738.38,32.69,11.43,8.36,1.16,51.547
2021,11,27,13,663.66,33.19,10.93,8.12,1.01,61.2027
2021,11,27,14,523.9,33.18,10.41,7.87,0.95,58.4471
2021,11,27,15,333.88,32.58,10.23,7.75,0.91,53.854
2021,11,27,16,122.85,31.16,12.79,9.34,0.79,54.726
2021,11,27,17,7.67,29.07,11.94,8.73,0.95,56.093
2021,11,27,18,0,27.87,11.12,8.24,1.07,59.5546
2021,11,27,19,0,26.53,11.3,8.3,1.21,54.8935
2021,11,27,20,0,25.51,11.52,8.42,1.39,38.1966
2021,11,27,21,0,24.3,11.76,8.54,1.56,36.6687
2021,11,27,22,0,23.05,11.86,8.61,1.73,40.843
2021,11,27,23,0,21.8,11.97,8.67,1.92,37.2089
2021,11,28,0,0,20.5,12.15,8.79,2.16,40.0831
2021,11,28,1,0,19.26,12.67,9.09,2.32,37.8248
2021,11,28,2,0,18.33,13.25,9.46,2.34,35.1926
2021,11,28,3,0,17.56,13.91,9.89,2.33,32.8237
2021,11,28,4,0,16.9,14.65,10.38,2.38,29.0864
2021,11,28,5,0,16.37,15.32,10.8,2.52,32.4127
2021,11,28,6,8.24,16.01,15.83,11.17,2.64,41.0247
2021,11,28,7,126.76,17.7,16.24,11.47,3.79,57.6442
2021,11,28,8,326.07,20.37,16.54,11.66,3.63,58.24
2021,11,28,9,507.47,24.4,16.16,11.35,3.59,59.1856
2021,11,28,10,637.59,28.31,14.92,10.5,3.99,48.3908
2021,11,28,11,703.52,30.44,14.1,9.95,3.82,49.8475
2021,11,28,12,728.47,31.48,13.53,9.64,3.49,49.2206
2021,11,28,13,655.24,31.8,13.03,9.34,3.14,50.0215
2021,11,28,14,515.8,31.67,12.64,9.09,2.86,47.3037
2021,11,28,15,329.72,31.09,12.61,9.09,2.68,45.2455
2021,11,28,16,121.77,29.49,14.55,10.38,1.99,45.6771
2021,11,28,17,7.71,25.95,15.35,10.86,2.2,50.4797
2021,11,28,18,0,24.19,14.38,10.19,2.66,57.1512
2021,11,28,19,0,23.23,14.16,10.01,2.96,54.4934
2021,11,28,20,0,22.55,14.05,9.95,3.12,47.9052
2021,11,28,21,0,21.92,13.89,9.83,3.38,47.0965
2021,11,28,22,0,21.25,13.69,9.7,3.64,43.5656
2021,11,28,23,0,20.54,13.48,9.58,3.68,40.6365
2021,11,29,0,0,19.76,13.25,9.4,3.45,41.0154
2021,11,29,1,0,18.98,12.96,9.22,3.08,37.7772
2021,11,29,2,0,18.33,12.64,9.03,2.82,35.2853
2021,11,29,3,0,17.76,12.31,8.85,2.63,32.1562
2021,11,29,4,0,17.24,12.04,8.73,2.54,30.0897
2021,11,29,5,0,16.8,11.9,8.61,2.61,34.0644
2021,11,29,6,7.7,16.42,11.91,8.61,2.84,41.0884
2021,11,29,7,119.74,17.8,12.11,8.73,4.32,49.2416
2021,11,29,8,312.39,20.26,12.48,8.97,3.96,42.6935
2021,11,29,9,469.75,24.44,12.2,8.79,3.73,50.0403
2021,11,29,10,607.88,28.72,10.58,7.87,4.51,45.3434
2021,11,29,11,675.88,30.44,10.06,7.63,4.94,53.4605
2021,11,29,12,665.82,31.3,9.81,7.51,5.13,51.8934
2021,11,29,13,620.29,31.65,9.48,7.32,5.09,49.9943
2021,11,29,14,473.7,31.44,9.18,7.2,5.07,57.3184
2021,11,29,15,293.27,30.66,9.04,7.14,5.01,55.344
2021,11,29,16,100.89,28.65,10.51,7.87,3.77,52.6566
2021,11,29,17,7.44,24.42,11.43,8.36,3.21,46.0939
2021,11,29,18,0,22.9,10.88,8.06,3.54,54.113
2021,11,29,19,0,22.19,10.87,8.06,3.75,57.7844
2021,11,29,20,0,21.51,11.16,8.18,3.8,53.6373
2021,11,29,21,0,20.77,11.56,8.42,3.63,52.68
2021,11,29,22,0,20.09,11.87,8.61,3.48,47.0849
2021,11,29,23,0,19.44,12.03,8.67,3.38,41.962
2021,11,30,0,0,18.7,12.13,8.73,3.26,43.3899
2021,11,30,1,0,18.01,12.21,8.79,3.2,36.3138
2021,11,30,2,0,17.51,12.25,8.85,3.34,41.4732
2021,11,30,3,0,17.25,12.27,8.85,3.67,46.3029
2021,11,30,4,0,16.83,12.28,8.85,3.76,43.0057
2021,11,30,5,0,16.38,12.25,8.85,3.89,42.3804
2021,11,30,6,7.21,15.95,12.13,8.73,4.09,47.5473
2021,11,30,7,95.52,16.66,11.94,8.61,4.93,53.0774
2021,11,30,8,264.2,19,11.82,8.54,4.36,55.1553
2021,11,30,9,422.08,22.84,11.38,8.3,4.31,70.5046
2021,11,30,10,548.51,26.8,10.03,7.63,5.4,70.1999
2021,11,30,11,560.03,29.14,9.6,7.39,5.54,67.1866
2021,11,30,12,528.77,30.26,9.63,7.45,5.36,75.6962
2021,11,30,13,417.16,30.73,9.7,7.51,5.18,81.196
2021,11,30,14,304,30.61,9.88,7.57,5.01,73.6575
2021,11,30,15,174.23,29.89,10.37,7.87,4.71,75.9819
2021,11,30,16,68.27,27.9,12.4,8.97,3.23,75.7081
2021,11,30,17,6.26,24.39,13.24,9.46,2.91,67.7648
2021,11,30,18,0,23.23,13.01,9.28,3.19,69.6666
2021,11,30,19,0,22.9,13.08,9.34,3.5,67.0837
2021,11,30,20,0,22.51,13.26,9.46,3.88,48.733
2021,11,30,21,0,22.12,13.53,9.58,4.09,53.1841
2021,11,30,22,0,21.66,13.83,9.83,4.07,50.9909
2021,11,30,23,0,21.18,14.15,10.01,3.78,48.2754
2021,12,1,0,0,20.79,14.38,10.13,3.53,41.1811
2021,12,1,1,0,20.37,14.57,10.25,3.36,36.2251
2021,12,1,2,0,19.85,14.78,10.44,3.45,37.8419
2021,12,1,3,0,19.3,15.04,10.62,3.77,43.2019
2021,12,1,4,0,18.73,15.32,10.8,3.62,38.5806
2021,12,1,5,0,18.3,15.45,10.86,3.36,29.5746
2021,12,1,6,5.26,17.95,15.51,10.93,3.15,27.8911
2021,12,1,7,39.77,18.05,15.54,10.93,3.2,39.0752
2021,12,1,8,107.52,18.73,15.81,11.11,3.05,40.8976
2021,12,1,9,177.87,20.19,15.89,11.17,3.15,60.395
2021,12,1,10,176.15,21.73,16.16,11.35,3.05,61.6178
2021,12,1,11,207.96,22.75,16.66,11.78,3.2,64.1002
2021,12,1,12,237.38,23.01,17.11,12.08,3.06,56.1674
2021,12,1,13,215.3,23.08,17.43,12.33,2.76,49.0939
2021,12,1,14,168.61,23.1,17.52,12.45,2.94,52.1244
2021,12,1,15,114.54,22.83,17.52,12.45,3.51,56.5124
2021,12,1,16,29.85,22.05,17.73,12.57,3.54,63.3607
2021,12,1,17,5.54,20.77,17.99,12.82,3.01,63.7895
2021,12,1,18,0,20.11,18.11,12.88,3.57,64.6113
2021,12,1,19,0,19.67,18.16,12.94,3.67,58.195
2021,12,1,20,0,19.31,18.12,12.88,3.43,50.9977
2021,12,1,21,0,19.04,18.05,12.82,3.38,47.0993
2021,12,1,22,0,18.82,17.97,12.76,3.13,43.2552
2021,12,1,23,0,18.65,17.85,12.7,3.08,34.0414
2021,12,2,0,0,18.49,17.69,12.51,3.37,26.3333
2021,12,2,1,0,18.28,17.43,12.33,3.68,23.5625
2021,12,2,2,0,17.97,17.12,12.15,3.21,16.6068
2021,12,2,3,0,17.69,16.83,11.9,2.79,14.6563
2021,12,2,4,0,17.45,16.58,11.72,2.53,17.6759
2021,12,2,5,0,17.22,16.38,11.54,1.93,20.6839
2021,12,2,6,5.89,16.98,16.21,11.41,1.55,30.7494
2021,12,2,7,70.34,17.57,16.05,11.29,2.45,42.466
2021,12,2,8,139.9,18.69,15.29,10.74,2.62,51.1509
2021,12,2,9,211.91,19.94,14.84,10.44,2.78,64.2837
2021,12,2,10,235.97,21.19,14.83,10.44,2.84,70.9823
2021,12,2,11,265.81,22.4,15.01,10.56,3.02,74.2435
2021,12,2,12,239.02,23.53,15.28,10.74,3.3,66.8779
2021,12,2,13,206.7,24.41,15.47,10.86,3.65,59.9332
2021,12,2,14,178.73,24.67,15.49,10.93,3.98,63.0428
2021,12,2,15,120.59,24.43,15.39,10.86,4.18,62.4794
2021,12,2,16,45.63,23.66,15.31,10.8,4.01,60.8182
2021,12,2,17,6.37,21.42,15.57,10.99,2.57,57.1599
2021,12,2,18,0,20.03,15.4,10.86,2.68,56.3692
2021,12,2,19,0,19.38,15.28,10.74,3.02,48.988
2021,12,2,20,0,18.79,15.09,10.62,3.37,34.0712
2021,12,2,21,0,18.12,14.8,10.44,3.61,39.5951
2021,12,2,22,0,17.38,14.33,10.13,3.79,33.5
2021,12,2,23,0,16.6,13.77,9.77,3.89,31.0899
2021,12,3,0,0,15.83,13.32,9.46,3.76,32.2203
2021,12,3,1,0,15.21,12.98,9.28,3.59,29.4291
2021,12,3,2,0,14.74,12.83,9.16,3.62,25.639
2021,12,3,3,0,14.47,12.73,9.09,3.84,28.1311
2021,12,3,4,0,14.23,12.71,9.09,4,27.2847
2021,12,3,5,0,13.95,12.77,9.16,4.02,27.2595
2021,12,3,6,6.96,13.76,12.8,9.16,4.16,29.3964
2021,12,3,7,67.98,14.58,12.96,9.22,5.03,35.0948
2021,12,3,8,171.05,17.02,12.96,9.22,5.04,42.8321
2021,12,3,9,300.22,20.69,11.63,8.42,5.14,53.3392
2021,12,3,10,484.03,24.12,10.28,7.75,5.22,54.2901
2021,12,3,11,602.67,26.19,10.79,8,4.93,64.831
2021,12,3,12,614.59,27.4,11.46,8.36,4.61,68.8736
2021,12,3,13,572.18,28.11,11.99,8.67,4.44,58.4415
2021,12,3,14,443.16,28.27,12.29,8.85,4.34,55.652
2021,12,3,15,270.17,27.86,12.39,8.91,4.26,55.935
2021,12,3,16,100.88,26.38,13.33,9.52,3.14,62.1177
2021,12,3,17,6.95,22.78,13.71,9.77,2.64,62.287
2021,12,3,18,0,21.44,12.96,9.28,2.87,68.7159
2021,12,3,19,0,20.74,12.56,8.97,2.95,58.3865
2021,12,3,20,0,20.13,12.22,8.79,3.09,54.5478
2021,12,3,21,0,19.56,11.97,8.67,3.29,57.0884
2021,12,3,22,0,18.98,11.84,8.61,3.48,52.7469
2021,12,3,23,0,18.38,11.82,8.54,3.68,47.2481
2021,12,4,0,0,17.73,11.87,8.61,3.73,37.8466
2021,12,4,1,0,17.14,11.94,8.67,3.83,35.7455
2021,12,4,2,0,16.62,12.05,8.73,3.92,37.929
2021,12,4,3,0,16.08,12.28,8.85,3.86,36.1945
2021,12,4,4,0,15.58,12.56,9.03,3.7,34.9293
2021,12,4,5,0,15.15,12.76,9.16,3.55,35.3353
2021,12,4,6,6.79,14.83,12.86,9.22,3.42,41.6784
2021,12,4,7,84.84,15.55,13.05,9.28,3.95,57.4957
2021,12,4,8,240.91,17.46,13.5,9.58,3.5,50.9507
2021,12,4,9,401.31,21.03,13.94,9.89,3.14,49.7098
2021,12,4,10,526.14,25.07,14.38,10.13,2.97,55.9778
2021,12,4,11,534.19,27.56,14.82,10.44,2.33,54.2972
2021,12,4,12,590.03,28.7,15.22,10.74,1.98,61.3846
2021,12,4,13,463.24,29.2,15.47,10.93,1.75,52.5152
2021,12,4,14,404.54,29.33,15.42,10.86,1.61,58.2886
2021,12,4,15,243.48,28.98,15.26,10.8,1.54,67.4162
2021,12,4,16,76.15,27.83,16.25,11.54,1.18,57.7209
2021,12,4,17,6.14,25.87,16.25,11.47,1.12,67.2498
2021,12,4,18,0,25.03,15.42,10.86,1.15,70.3401
2021,12,4,19,0,24.25,15.19,10.74,1.27,65.477
2021,12,4,20,0,23.34,15.12,10.68,1.55,61.2777
2021,12,4,21,0,22.14,15.12,10.62,1.87,45.4343
2021,12,4,22,0,21.01,15.15,10.68,2.13,42.9964
2021,12,4,23,0,20.18,15.26,10.74,2.3,34.899
2021,12,5,0,0,19.58,15.47,10.93,2.38,38.5687
2021,12,5,1,0,19.29,15.76,11.11,2.33,37.713
2021,12,5,2,0,19.12,16.07,11.35,2.24,37.5601
2021,12,5,3,0,18.78,16.31,11.54,2.24,36.6461
2021,12,5,4,0,18.43,16.48,11.66,2.37,34.9009
2021,12,5,5,0,18.19,16.58,11.72,2.61,37.6129
2021,12,5,6,6.59,18.07,16.66,11.78,2.79,38.89
2021,12,5,7,72.93,19.12,16.75,11.84,3.64,61.6851
2021,12,5,8,212.4,21.39,16.81,11.9,3.45,64.9791
2021,12,5,9,366.62,24.81,16.77,11.84,3.33,52.5943
2021,12,5,10,465.03,27.51,16.85,11.9,3.04,53.6144
2021,12,5,11,575.62,28.76,16.76,11.84,2.5,54.6134
2021,12,5,12,562.73,29.51,16.42,11.6,1.93,61.1497
2021,12,5,13,481.21,29.72,15.98,11.29,1.35,59.685
2021,12,5,14,376,29.59,15.62,11.05,0.78,60.5698
2021,12,5,15,223.93,29.14,15.4,10.86,0.14,61.6614
2021,12,5,16,77.09,28.14,16.23,11.47,0.57,58.4853
2021,12,5,17,5.91,26.18,16.76,11.9,1.09,63.153
2021,12,5,18,0,24.85,15.82,11.17,1.56,69.1245
2021,12,5,19,0,23.77,15.48,10.93,1.94,64.3635
2021,12,5,20,0,22.82,15.38,10.8,2.19,55.4066
2021,12,5,21,0,22.01,15.37,10.8,2.33,54.9814
2021,12,5,22,0,21.62,15.47,10.86,2.35,38.6427
2021,12,5,23,0,21.17,15.59,10.99,2.37,35.522
2021,12,6,0,0,20.62,15.69,11.05,2.37,47.4041
2021,12,6,1,0,20.07,15.79,11.11,2.34,51.152
2021,12,6,2,0,19.33,15.88,11.23,2.27,42.9191
2021,12,6,3,0,18.67,15.94,11.23,2.2,42.0965
2021,12,6,4,0,18.14,15.94,11.23,2.18,45.0497
2021,12,6,5,0,17.69,15.88,11.23,2.21,50.3631
2021,12,6,6,0,17.26,15.8,11.11,2.32,58.4642
2021,12,6,7,97.58,18.19,15.68,11.05,3.39,71.6477
2021,12,6,8,252.3,20.25,15.65,10.99,2.92,66.666
2021,12,6,9,424.98,24.47,15.37,10.8,2.9,77.3848
2021,12,6,10,559.38,27.78,15.11,10.62,3.17,74.4072
2021,12,6,11,629.38,29.33,15.02,10.56,3.07,72.2231
2021,12,6,12,591.95,30.22,14.7,10.38,2.8,63.6315
2021,12,6,13,539.07,30.65,14.23,10.07,2.55,62.6607
2021,12,6,14,410.93,30.65,13.66,9.7,2.37,63.2556
